preview_thumb,token_id,edition_size,Tier,Series,background_hex,name_final,Character,Character_Variant,Style,Colorway,Frame,slug,title_en,description_en,alt_text_en,myth_scene,meaning_line,caption_300,symbols,display_order,qc_status,qc_notes,ready_for_export,listing_status,Rarity,symbols,cid_Poster_Image,image_cid,Pantheon,Masters,Previews,cid_Poster_Image,external_url,image_filename,animation_filename,animation_cid,taxonomy_tags,token_range,collection_path,marketplace,standard,price_native,currency,operator_filter,chain,royalty_bps,fee_recipient,contract_address,contract_factory,Renders,Thumbnails,cid_Previews,cid_Renders,cid_Thumbnails,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,license_url,license_attr_value,schema_version,operator_policy_note,unlockable_notes,unlockable_flag,unlockable_type,unlockable_cid,unlockable_cid,unlockable_bytes,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,export_batch_id,last_qc_at,last_modified,opensea_permalink,json_preview_url,status_json,category_id,subcategory_id,alt_text_en_auto,hook_line,attributes_json,json_will_emit,missing_fields,warnings,checksum_ok,image_width,image_height,image_checksum,animation_width,animation_height,animation_duration_s,image_mime,image_bytes,animation_mime,animation_bytes
,,,,Gods And Goddesses,,Adonis,Adonis,,,,,,,,Round canvas portrait of Adonis,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Adonis,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Adonis""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Triton,Triton,,,,,,,,Round canvas portrait of Triton,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Triton,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Triton""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Momus,Momus,,,,,,,,Round canvas portrait of Momus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Momus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Momus""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Moros,Moros,,,,,,,,Round canvas portrait of Moros,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Moros,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Moros""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Morpheus,Morpheus,,,,,,,,Round canvas portrait of Morpheus,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Morpheus,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Morpheus""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Nemesis,Nemesis,,,,,,,,Round canvas portrait of Nemesis,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Nemesis,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nemesis""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Nike,Nike,,,,,,,,Round canvas portrait of Nike,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Nike,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nike""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Nyx,Nyx,,,,,,,,Round canvas portrait of Nyx,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Nyx,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nyx""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Oizys,Oizys,,,,,,,,Round canvas portrait of Oizys,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Oizys,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Oizys""}]",,,,,,,,,,,,,,
,,,,Gods And Goddesses,,Oneiroi,Oneiroi,,,,,,,,Round canvas portrait of Oneiroi,,,,,,,,,,,,,,,,,,,,,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Oneiroi,OpenSea,721,00_ADMIN/LICENSE_TEMPLATE.txt,,on,,,,,,,,,,,,,,,,,,,,Add,,v1.1,Respect creator royalties; allow major marketplaces.,,,,,,,,,,,,,,,,,,,,,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Oneiroi""}]",,,,,,,,,,,,,,
